company_id,year,capital_allocation_pattern
SUNPHARMA,2022.0,cash_compounder
SUNPHARMA,2023.0,growth_investor
SUNPHARMA,2024.0,cash_compounder
SUNPHARMA,,insufficient_data
TATACONSUM,2013.0,capital_returner
TATACONSUM,2014.0,capital_returner
TATACONSUM,2015.0,cash_compounder
TATACONSUM,2016.0,distressed
TATACONSUM,2017.0,cash_compounder
TATACONSUM,2018.0,capital_returner
TATACONSUM,2019.0,capital_returner
TATACONSUM,2020.0,cash_compounder
TATACONSUM,2021.0,cash_compounder
TATACONSUM,2022.0,cash_compounder
TATACONSUM,2023.0,cash_compounder
TATACONSUM,2024.0,cash_compounder
TATACONSUM,,insufficient_data
TATAMOTORS,2013.0,capital_efficient
TATAMOTORS,2014.0,cash_compounder
TATAMOTORS,2015.0,capital_efficient
TATAMOTORS,2016.0,cash_compounder
TATAMOTORS,2017.0,capital_intensive
TATAMOTORS,2018.0,capital_intensive
TATAMOTORS,2019.0,distressed
TATAMOTORS,2020.0,distressed
TATAMOTORS,2021.0,distressed
TATAMOTORS,2022.0,distressed
TATAMOTORS,2023.0,cash_compounder
TATAMOTORS,2024.0,cash_compounder
TATAMOTORS,,insufficient_data
TATAPOWER,2013.0,growth_investor
TATAPOWER,2014.0,cash_compounder
TATAPOWER,2015.0,cash_compounder
TATAPOWER,2016.0,distressed
TATAPOWER,2017.0,growth_investor
TATAPOWER,2018.0,distressed
TATAPOWER,2019.0,distressed
TATAPOWER,2020.0,cash_compounder
TATAPOWER,2021.0,cash_compounder
TATAPOWER,2022.0,cash_compounder
TATAPOWER,2023.0,growth_investor
TATAPOWER,2024.0,cash_compounder
TATAPOWER,,insufficient_data
TATASTEEL,2013.0,distressed
TATASTEEL,2014.0,capital_returner
TATASTEEL,2015.0,distressed
TATASTEEL,2016.0,distressed
TATASTEEL,2017.0,distressed
TATASTEEL,2018.0,capital_intensive
TATASTEEL,2019.0,capital_intensive
TATASTEEL,2020.0,cash_compounder
TATASTEEL,2021.0,cash_compounder
TATASTEEL,2022.0,cash_compounder
TATASTEEL,2023.0,cash_compounder
TATASTEEL,2024.0,distressed
TATASTEEL,,insufficient_data
TCS,2013.0,capital_returner
TCS,2014.0,capital_returner
TCS,2015.0,capital_returner
TCS,2016.0,capital_returner
TCS,2017.0,capital_returner
TCS,2018.0,capital_returner
TCS,2019.0,capital_returner
TCS,2020.0,capital_returner
TCS,2021.0,cash_compounder
TCS,2022.0,cash_compounder
TCS,2023.0,capital_returner
TCS,2024.0,capital_returner
TCS,,insufficient_data
TECHM,2013.0,capital_intensive
TECHM,2014.0,deleveraging
TECHM,2015.0,deleveraging
TECHM,2016.0,cash_compounder
TECHM,2017.0,cash_compounder
TECHM,2018.0,capital_returner
TECHM,2019.0,cash_compounder
TECHM,2020.0,cash_compounder
TECHM,2021.0,cash_compounder
TECHM,2022.0,capital_returner
TECHM,2023.0,cash_compounder
TECHM,2024.0,cash_compounder
TECHM,,insufficient_data
TITAN,2013.0,capital_returner
TITAN,2014.0,growth_investor
TITAN,2015.0,deleveraging
TITAN,2016.0,capital_returner
TITAN,2017.0,cash_compounder
TITAN,2018.0,capital_returner
TITAN,2019.0,capital_returner
TITAN,2020.0,growth_investor
TITAN,2021.0,cash_compounder
TITAN,2022.0,capital_returner
TITAN,2023.0,growth_investor
TITAN,2024.0,capital_returner
TITAN,,insufficient_data
TORNTPHARM,2013.0,capital_returner
TORNTPHARM,2014.0,capital_intensive
TORNTPHARM,2015.0,capital_intensive
TORNTPHARM,2016.0,cash_compounder
TORNTPHARM,2017.0,cash_compounder
TORNTPHARM,2018.0,capital_returner
TORNTPHARM,2019.0,cash_compounder
TORNTPHARM,2020.0,cash_compounder
TORNTPHARM,2021.0,cash_compounder
TORNTPHARM,2022.0,cash_compounder
TORNTPHARM,2023.0,cash_compounder
TORNTPHARM,2024.0,cash_compounder
TORNTPHARM,,insufficient_data
TRENT,2013.0,distressed
TRENT,2014.0,distressed
TRENT,2015.0,growth_investor
TRENT,2016.0,cash_compounder
TRENT,2017.0,cash_compounder
TRENT,2018.0,capital_returner
TRENT,2019.0,growth_investor
TRENT,2020.0,growth_investor
TRENT,2021.0,distressed
TRENT,2022.0,cash_compounder
TRENT,2023.0,cash_compounder
TRENT,2024.0,capital_efficient
TRENT,,insufficient_data
TVSMOTOR,2013.0,cash_compounder
TVSMOTOR,2014.0,cash_compounder
TVSMOTOR,2015.0,growth_investor
TVSMOTOR,2016.0,cash_compounder
TVSMOTOR,2017.0,growth_investor
TVSMOTOR,2018.0,growth_investor
TVSMOTOR,2019.0,growth_investor
TVSMOTOR,2020.0,growth_investor
TVSMOTOR,2021.0,cash_compounder
TVSMOTOR,2022.0,growth_investor
TVSMOTOR,2023.0,growth_investor
TVSMOTOR,2024.0,growth_investor
TVSMOTOR,,insufficient_data
ULTRACEMCO,2013.0,growth_investor
ULTRACEMCO,2014.0,cash_compounder
ULTRACEMCO,2015.0,cash_compounder
ULTRACEMCO,2016.0,cash_compounder
ULTRACEMCO,2017.0,cash_compounder
ULTRACEMCO,2018.0,cash_compounder
ULTRACEMCO,2019.0,cash_compounder
ULTRACEMCO,2020.0,cash_compounder
ULTRACEMCO,2021.0,cash_compounder
ULTRACEMCO,2022.0,cash_compounder
ULTRACEMCO,2023.0,cash_compounder
ULTRACEMCO,2024.0,cash_compounder
ULTRACEMCO,,insufficient_data
UNIONBANK,2013.0,financial_institution
UNIONBANK,2014.0,financial_institution
UNIONBANK,2015.0,financial_institution
UNIONBANK,2016.0,financial_institution
UNIONBANK,2017.0,financial_institution
UNIONBANK,2018.0,financial_institution
UNIONBANK,2019.0,financial_institution
UNIONBANK,2020.0,financial_institution
UNIONBANK,2021.0,financial_institution
UNIONBANK,2022.0,financial_institution
UNIONBANK,2023.0,financial_institution
UNIONBANK,2024.0,financial_institution
UNIONBANK,,financial_institution
UNITDSPR,2013.0,distressed
UNITDSPR,2014.0,distressed
UNITDSPR,2015.0,distressed
UNITDSPR,2016.0,distressed
UNITDSPR,2017.0,cash_compounder
UNITDSPR,2018.0,cash_compounder
UNITDSPR,2019.0,cash_compounder
UNITDSPR,2020.0,cash_compounder
UNITDSPR,2021.0,cash_compounder
UNITDSPR,2022.0,cash_compounder
UNITDSPR,2023.0,deleveraging
UNITDSPR,2024.0,capital_returner
UNITDSPR,,insufficient_data
VBL,2012.0,insufficient_data
VBL,2013.0,insufficient_data
VBL,2014.0,insufficient_data
VBL,2015.0,insufficient_data
VBL,2016.0,insufficient_data
VBL,2017.0,insufficient_data
VBL,2018.0,insufficient_data
VBL,2019.0,insufficient_data
VBL,2020.0,insufficient_data
VBL,2021.0,insufficient_data
VBL,2022.0,insufficient_data
VBL,2023.0,insufficient_data
VBL,,insufficient_data
VEDL,2013.0,distressed
VEDL,2014.0,cash_compounder
VEDL,2015.0,distressed
VEDL,2016.0,distressed
VEDL,2017.0,cash_compounder
VEDL,2018.0,cash_compounder
VEDL,2019.0,cash_compounder
VEDL,2020.0,distressed
VEDL,2021.0,cash_compounder
VEDL,2022.0,cash_compounder
VEDL,2023.0,cash_compounder
VEDL,2024.0,cash_compounder
VEDL,,insufficient_data
WIPRO,2013.0,cash_compounder
WIPRO,2014.0,deleveraging
WIPRO,2015.0,capital_returner
WIPRO,2016.0,capital_intensive
WIPRO,2017.0,capital_intensive
WIPRO,2018.0,cash_compounder
WIPRO,2019.0,cash_compounder
WIPRO,2020.0,cash_compounder
WIPRO,2021.0,cash_compounder
WIPRO,2022.0,capital_returner
WIPRO,2023.0,cash_compounder
WIPRO,2024.0,cash_compounder
WIPRO,,insufficient_data
ZOMATO,2018.0,distressed
ZOMATO,2019.0,distressed
ZOMATO,2020.0,distressed
ZOMATO,2021.0,distressed
ZOMATO,2022.0,distressed
ZOMATO,2023.0,distressed
ZOMATO,2024.0,distressed
ZOMATO,,insufficient_data
ZYDUSLIFE,2013.0,capital_intensive
ZYDUSLIFE,2014.0,cash_compounder
ZYDUSLIFE,2015.0,capital_intensive
ZYDUSLIFE,2016.0,capital_intensive
ZYDUSLIFE,2017.0,capital_intensive
ZYDUSLIFE,2018.0,capital_intensive
ZYDUSLIFE,2019.0,capital_intensive
ZYDUSLIFE,2020.0,cash_compounder
ZYDUSLIFE,2021.0,cash_compounder
ZYDUSLIFE,2022.0,deleveraging
ZYDUSLIFE,2023.0,cash_compounder
ZYDUSLIFE,2024.0,deleveraging
ZYDUSLIFE,,insufficient_data
INDIGO,2013.0,growth_investor
INDIGO,2014.0,growth_investor
INDIGO,2015.0,cash_compounder
INDIGO,2016.0,cash_compounder
INDIGO,2017.0,cash_compounder
INDIGO,2018.0,growth_investor
INDIGO,2019.0,cash_compounder
INDIGO,2020.0,distressed
INDIGO,2021.0,distressed
INDIGO,2022.0,distressed
INDIGO,2023.0,distressed
INDIGO,2024.0,cash_compounder
INDIGO,,insufficient_data
